"","Date","Rot","Home","Close","Season","Away","i.Close","Home_Spread"
"1443","1/14/2017",756,"Montana",6.5,"2016-17","NorthDakota",148,-6.5
"1444","1/14/2016",758,"Rice",153.5,"2015-16","WesternKentucky",1.5,1.5
"1445","1/14/2017",758,"IdahoState",0,"2016-17","IdahoU",138.5,0
"1446","1/14/2016",760,"Arizona",14,"2015-16","WashingtonU",162,-14
"1447","1/14/2016",762,"Gonzaga",7.5,"2015-16","BYU",162.5,-7.5
"1448","1/14/2016",764,"Louisville",7.5,"2015-16","Pittsburgh",145,-7.5
"1449","1/14/2016",766,"UtahU",6,"2015-16","Oregon",140.5,-6
"1450","1/14/2016",768,"CalPolySLO",3.5,"2015-16","CalSantaBarb",143,-3.5
"1451","1/14/2016",770,"CalRiverside",140,"2015-16","Hawaii",5.5,5.5
"1452","1/14/2016",772,"SantaClara",133,"2015-16","Pepperdine",3,3
"1453","1/14/2016",774,"PortlandU",9,"2015-16","SanDiego",143.5,-9
"1454","1/14/2016",776,"SanFrancisco",4,"2015-16","LoyolaMarymount",147.5,-4
"1455","1/14/2016",778,"LongBeachState",2,"2015-16","CalIrvine",140,-2
"1456","1/14/2016",780,"UCDavis",3,"2015-16","CSNorthridge",139.5,-3
"1457","1/14/2016",782,"SaintMarysCA",19.5,"2015-16","Pacific",136,-19.5
"1458","1/14/2016",784,"Stanford",134.5,"2015-16","California",4,4
"1459","1/14/2016",786,"TheCitadel",167,"2015-16","Wofford",4.5,4.5
"1460","1/14/2016",788,"Mercer",6,"2015-16","Furman",127,-6
"1461","1/14/2016",790,"IUPUI",2,"2015-16","OralRoberts",149.5,-2
"1462","1/14/2016",792,"TennesseeChat",10.5,"2015-16","WesternCarolina",141,-10.5
"1463","1/14/2016",794,"Samford",0,"2015-16","ETennesseeSt",143.5,0
"1464","1/14/2016",796,"Rider",6.5,"2015-16","Marist",133.5,-6.5
"1465","1/14/2016",798,"NorthDakota",5,"2015-16","MontanaState",149,-5
"1466","1/14/2016",800,"WesternIllinois",5,"2015-16","DenverU",127,-5
"1467","1/14/2016",802,"SouthDakotaSt",10,"2015-16","IPFW",147.5,-10
"1468","1/14/2016",804,"TennesseeState",3,"2015-16","AustinPeay",138.5,-3
"1469","1/14/2016",806,"SIUEdwardsville",133,"2015-16","MoreheadState",6.5,6.5
"1470","1/14/2016",808,"EasternIllinois",150.5,"2015-16","EasternKentucky",3,3
"1471","1/14/2016",810,"Belmont",8.5,"2015-16","MurrayState",151.5,-8.5
"1472","1/14/2018",810,"IndianaU",2.5,"2017-18","Northwestern",139,-2.5
"1473","1/14/2016",812,"No.Colorado",149.5,"2015-16","Montana",7.5,7.5
"1474","1/14/2018",812,"EastCarolina",143.5,"2017-18","HoustonU",17,17
"1475","1/14/2016",814,"E.Washington",11,"2015-16","SouthernUtah",153,-11
"1476","1/14/2018",814,"Fordham",137,"2017-18","Davidson",8.5,8.5
"1477","1/14/2016",816,"IdahoU",8.5,"2015-16","NorthernArizona",137,-8.5
"1478","1/14/2018",816,"MissouriSt",9,"2017-18","IndianaState",135,-9
"1479","1/14/2016",818,"SacramentoState",10.5,"2015-16","IdahoState",149,-10.5
"1480","1/14/2018",818,"Massachusetts",2.5,"2017-18","St.Josephs",146,-2.5
"1481","1/14/2016",820,"PortlandState",146.5,"2015-16","WeberState",4,4
"1482","1/14/2018",820,"Virginia",14.5,"2017-18","NCState",134.5,-14.5
"1483","1/14/2016",822,"Winthrop",158,"2015-16","HighPoint",4,4
"1484","1/14/2018",822,"Rutgers",135,"2017-18","OhioState",6,6
"1485","1/14/2018",824,"USC",6.5,"2017-18","UtahU",147,-6.5
"1486","1/14/2018",826,"Iona",2.5,"2017-18","Rider",164,-2.5
"1487","1/14/2018",828,"Niagara",1,"2017-18","St.Peter's",145,-1
"1488","1/14/2018",830,"Canisius",4,"2017-18","Monmouth",143.5,-4
"1489","1/14/2018",832,"Navy",3,"2017-18","Army",141,-3
"1490","1/15/2018",724,"WrightState",11.5,"2017-18","YoungstownState",148,-11.5
"1491","1/15/2018",726,"Providence",148,"2017-18","Butler",2,2
"1492","1/15/2018",728,"Michigan",8,"2017-18","Maryland",137,-8
"1493","1/15/2018",730,"MiamiFlorida",153.5,"2017-18","Duke",4,4
"1494","1/15/2018",732,"BostonCollege",154.5,"2017-18","FloridaState",3.5,3.5
"1495","1/15/2018",734,"PennState",8.5,"2017-18","MinnesotaU",146.5,-8.5
"1496","1/15/2018",736,"NorthernKentucky",17.5,"2017-18","ClevelandState",144.5,-17.5
"1497","1/15/2018",738,"IllinoisChicago",156,"2017-18","Oakland",4.5,4.5
"1498","1/15/2018",740,"WiscGreenBay",142,"2017-18","WiscMilwaukee",2.5,2.5
"1499","1/15/2018",742,"Marquette",9,"2017-18","Depaul",157,-9
"1500","1/15/2018",744,"Nebraska",4.5,"2017-18","Illinois",144,-4.5
"1501","1/15/2018",746,"Baylor",4.5,"2017-18","OklahomaState",145,-4.5
"1502","1/15/2018",748,"WestVirginia",5.5,"2017-18","Kansas",156.5,-5.5
"1503","1/15/2018",750,"WesternCarolina",8.5,"2017-18","VMI",140,-8.5
"1504","1/15/2018",752,"Mercer",14,"2017-18","TennesseeChat",134.5,-14
"1505","1/15/2018",754,"UMassLowell",147,"2017-18","NewHampshire",1.5,1.5
"1506","1/15/2018",756,"Colgate",156,"2017-18","Bucknell",4.5,4.5
"1507","1/15/2017",866,"OhioState",2.5,"2016-17","MichiganState",137,-2.5
"1508","1/15/2017",868,"RhodeIsland",12,"2016-17","Massachusetts",144.5,-12
"1509","1/15/2016",870,"Dayton",4.5,"2015-16","GeoWashington",136.5,-4.5
"1510","1/15/2017",870,"EastCarolina",124.5,"2016-17","Cincinnati",15.5,15.5
"1511","1/15/2016",872,"IllinoisState",138.5,"2015-16","Evansville",5.5,5.5
"1512","1/15/2017",872,"LoyolaChicago",4.5,"2016-17","MissouriSt",142,-4.5
"1513","1/15/2016",874,"Iona",1,"2015-16","Monmouth",161,-1
"1514","1/15/2017",874,"NorthernIowa",7,"2016-17","Drake",143.5,-7
"1515","1/15/2016",876,"Fairfield",8,"2015-16","Niagara",144,-8
"1516","1/15/2017",876,"LaSalle",6.5,"2016-17","GeoWashington",146.5,-6.5
"1517","1/15/2016",878,"Manhattan",154,"2015-16","Canisius",1,1
"1518","1/15/2017",878,"IndianaU",16,"2016-17","Rutgers",139,-16
"1519","1/15/2016",880,"Quinnipiac",145,"2015-16","Siena",4.5,4.5
"1520","1/15/2017",880,"Tulane",139,"2016-17","SMU",16,16
"1521","1/15/2016",882,"Toledo",3,"2015-16","Akron",149.5,-3
"1522","1/15/2017",882,"NCState",9.5,"2016-17","GeorgiaTech",145,-9.5
"1523","1/15/2017",884,"Northwestern",6.5,"2016-17","Iowa",145,-6.5
"1524","1/15/2017",886,"Colorado",4,"2016-17","USC",150.5,-4
"1525","1/15/2017",888,"Rider",3,"2016-17","St.Peter's",131,-3
"1526","1/15/2017",890,"Fairfield",2,"2016-17","Siena",155.5,-2
"1527","1/16/2018",510,"NorthCarolina",7.5,"2017-18","Clemson",147.5,-7.5
"1528","1/16/2018",512,"Buffalo",15.5,"2017-18","NoIllinois",155.5,-15.5
"1529","1/16/2018",514,"KentState",0,"2017-18","WesternMichigan",145.5,0
"1530","1/16/2018",516,"EasternMichigan",6.5,"2017-18","Akron",142,-6.5
"1531","1/16/2016",518,"EasternMichigan",8.5,"2015-16","BowlingGreen",144,-8.5
"1532","1/16/2018",518,"BallState",6.5,"2017-18","CentralMichigan",147.5,-6.5
"1533","1/16/2016",520,"NorthCarolina",16,"2015-16","NCState",158,-16
"1534","1/16/2017",520,"Butler",7.5,"2016-17","Marquette",151.5,-7.5
"1535","1/16/2018",520,"Ohio",1,"2017-18","Toledo",154.5,-1
"1536","1/16/2016",522,"WakeForest",2,"2015-16","Syracuse",144.5,-2
"1537","1/16/2017",522,"Xavier",3.5,"2016-17","Creighton",157,-3.5
"1538","1/16/2018",522,"Purdue",14,"2017-18","Wisconsin",132.5,-14
"1539","1/16/2016",524,"Butler",19.5,"2015-16","St.Johns",147,-19.5
"1540","1/16/2017",524,"St.Johns",10,"2016-17","Depaul",148.5,-10
"1541","1/16/2018",524,"CentralFlorida",122,"2017-18","Cincinnati",7.5,7.5
"1542","1/16/2016",526,"GeorgiaTech",7.5,"2015-16","VirginiaTech",146,-7.5
"1543","1/16/2017",526,"Villanova",13.5,"2016-17","SetonHall",140,-13.5
"1544","1/16/2018",526,"NotreDame",3,"2017-18","Louisville",140,-3
"1545","1/16/2016",528,"Maryland",10.5,"2015-16","OhioState",137.5,-10.5
"1546","1/16/2017",528,"NorthCarolina",14.5,"2016-17","Syracuse",152.5,-14.5
"1547","1/16/2018",528,"IUPUI",5,"2017-18","DetroitU",155.5,-5
"1548","1/16/2016",530,"Temple",126.5,"2015-16","Cincinnati",3.5,3.5
"1549","1/16/2017",530,"DetroitU",4.5,"2016-17","YoungstownState",168.5,-4.5
"1550","1/16/2018",530,"LSU",5,"2017-18","Georgia",140,-5
"1551","1/16/2016",532,"MemphisU",17.5,"2015-16","SouthFlorida",139,-17.5
"1552","1/16/2017",532,"Oakland",14,"2016-17","ClevelandState",142,-14
"1553","1/16/2018",532,"MississippiSt",5,"2017-18","Vanderbilt",138.5,-5
"1554","1/16/2016",534,"MinnesotaU",152,"2015-16","IndianaU",11,11
"1555","1/16/2017",534,"Valparaiso",8.5,"2016-17","WiscGreenBay",152,-8.5
"1556","1/16/2018",534,"MiamiOhio",3.5,"2017-18","BowlingGreen",144.5,-3.5
"1557","1/16/2016",536,"Davidson",11.5,"2015-16","Massachusetts",169,-11.5
"1558","1/16/2017",536,"Troy",6,"2016-17","TexasState",138,-6
"1559","1/16/2018",536,"NorthernIowa",6.5,"2017-18","Drake",132.5,-6.5
"1560","1/16/2016",538,"St.Josephs",10.5,"2015-16","Fordham",148,-10.5
"1561","1/16/2017",538,"ULMonroe",143.5,"2016-17","GeorgiaSouthern",3,3
"1562","1/16/2018",538,"MemphisU",3.5,"2017-18","Connecticut",134,-3.5
"1563","1/16/2016",540,"SouthCarolina",13.5,"2015-16","Missouri",139,-13.5
"1564","1/16/2017",540,"SouthAlabama",144,"2016-17","UTArlington",4,4
"1565","1/16/2018",540,"KansasState",163.5,"2017-18","Oklahoma",2.5,2.5
"1566","1/16/2016",542,"Georgetown",139,"2015-16","Villanova",7,7
"1567","1/16/2017",542,"ULLafayette",8.5,"2016-17","GeorgiaState",149,-8.5
"1568","1/16/2018",542,"Syracuse",17.5,"2017-18","Pittsburgh",127.5,-17.5
"1569","1/16/2016",544,"Delaware",142,"2015-16","Northeastern",7.5,7.5
"1570","1/16/2017",544,"Georgetown",6.5,"2016-17","Providence",139,-6.5
"1571","1/16/2018",544,"SouthCarolina",141,"2017-18","Kentucky",1,1
"1572","1/16/2016",546,"Duke",9,"2015-16","NotreDame",153.5,-9
"1573","1/16/2017",546,"IowaState",155,"2016-17","Kansas",3.5,3.5
"1574","1/16/2018",546,"TexasA&M",10,"2017-18","Mississippi",145.5,-10
"1575","1/16/2016",548,"Clemson",130.5,"2015-16","MiamiFlorida",4.5,4.5
"1576","1/16/2017",548,"Canisius",164.5,"2016-17","Monmouth",2.5,2.5
"1577","1/16/2018",548,"NDakotaSt",9,"2017-18","NorthDakota",149,-9
"1578","1/16/2016",550,"Pittsburgh",19,"2015-16","BostonCollege",136.5,-19
"1579","1/16/2017",550,"Niagara",5,"2016-17","Marist",148,-5
"1580","1/16/2016",552,"Georgia",139.5,"2015-16","TexasA&M",3,3
"1581","1/16/2017",552,"LoyolaMaryland",142.5,"2016-17","BostonU",7,7
"1582","1/16/2016",554,"Marquette",152,"2015-16","Xavier",6.5,6.5
"1583","1/16/2017",554,"Hampton",133.5,"2016-17","NCCentral",5.5,5.5
"1584","1/16/2016",556,"BallState",6,"2015-16","MiamiOhio",136,-6
"1585","1/16/2017",556,"TexasSouthern",12.5,"2016-17","JacksonState",138,-12.5
"1586","1/16/2016",558,"Richmond",1.5,"2015-16","VaCommonwealth",147,-1.5
"1587","1/16/2017",558,"NorthernArizona",154.5,"2016-17","PortlandState",10.5,10.5
"1588","1/16/2016",560,"Kansas",23.5,"2015-16","TCU",145,-23.5
"1589","1/16/2016",562,"NCWilmington",5,"2015-16","William&Mary",148.5,-5
"1590","1/16/2016",564,"RhodeIsland",15,"2015-16","LaSalle",130.5,-15
"1591","1/16/2016",566,"Illinois",4.5,"2015-16","Nebraska",145,-4.5
"1592","1/16/2016",568,"GeorgiaState",3,"2015-16","ULLafayette",140,-3
"1593","1/16/2016",570,"TexasTech",145.5,"2015-16","Baylor",1.5,1.5
"1594","1/16/2016",572,"DetroitU",179,"2015-16","Oakland",2,2
"1595","1/16/2016",574,"Buffalo",1.5,"2015-16","CentralMichigan",159,-1.5
"1596","1/16/2016",576,"MississippiSt",3,"2015-16","Tennessee",156.5,-3
"1597","1/16/2016",578,"Auburn",151,"2015-16","Kentucky",12,12
"1598","1/16/2016",580,"NewMexico",10,"2015-16","Wyoming",138,-10
"1599","1/16/2016",582,"IllinoisChicago",137,"2015-16","WiscMilwaukee",10.5,10.5
"1600","1/16/2016",584,"NorthernIowa",12.5,"2015-16","LoyolaChicago",121,-12.5
"1601","1/16/2016",586,"Hofstra",6.5,"2015-16","JamesMadison",149,-6.5
"1602","1/16/2016",588,"KansasState",153,"2015-16","IowaState",1.5,1.5
"1603","1/16/2016",590,"Oklahoma",4.5,"2015-16","WestVirginia",159.5,-4.5
"1604","1/16/2016",592,"CollCharleston",4.5,"2015-16","Elon",145.5,-4.5
"1605","1/16/2016",594,"OldDominion",5.5,"2015-16","MiddleTennSt",125,-5.5
"1606","1/16/2016",596,"SanFrancisco",150.5,"2015-16","Pepperdine",3.5,3.5
"1607","1/16/2016",598,"TexSanAntonio",159.5,"2015-16","UTEP",6.5,6.5
"1608","1/16/2016",600,"Towson",6.5,"2015-16","Drexel",130,-6.5
"1609","1/16/2016",602,"Providence",5.5,"2015-16","SetonHall",140.5,-5.5
"1610","1/16/2016",604,"CentralFlorida",4.5,"2015-16","EastCarolina",139.5,-4.5
"1611","1/16/2016",606,"Yale",15.5,"2015-16","Brown",139.5,-15.5
"1612","1/16/2016",608,"GeorgiaSouthern",137,"2015-16","ULMonroe",2.5,2.5
"1613","1/16/2016",610,"SouthAlabama",147.5,"2015-16","UTArlington",12,12
"1614","1/16/2016",612,"Troy",0,"2015-16","TexasState",136,0
"1615","1/16/2016",614,"PortlandU",169.5,"2015-16","BYU",10,10
"1616","1/16/2016",616,"Vanderbilt",11.5,"2015-16","Alabama",131.5,-11.5
"1617","1/16/2016",618,"Texas",8,"2015-16","OklahomaState",133.5,-8
"1618","1/16/2016",620,"Duquesne",150.5,"2015-16","St.Bonaventure",1.5,1.5
"1619","1/16/2016",622,"ArizonaState",6.5,"2015-16","WashingtonU",158.5,-6.5
"1620","1/16/2016",624,"WesternMichigan",137.5,"2015-16","NoIllinois",1,1
"1621","1/16/2016",628,"KentState",4.5,"2015-16","Ohio",151.5,-4.5
"1622","1/16/2016",630,"Columbia",9,"2015-16","Cornell",143.5,-9
"1623","1/16/2016",632,"NorthernKentucky",4,"2015-16","ClevelandState",130,-4
"1624","1/16/2016",634,"WrightState",9.5,"2015-16","YoungstownState",146,-9.5
"1625","1/16/2016",636,"CharlotteU",151,"2015-16","UAB",5,5
"1626","1/16/2016",638,"FloridaIntl",9,"2015-16","SouthernMiss",130,-9
"1627","1/16/2016",640,"CalSantaBarb",131.5,"2015-16","CalIrvine",1.5,1.5
"1628","1/16/2016",642,"FresnoState",15,"2015-16","SanJoseState",146,-15
"1629","1/16/2016",644,"FlaAtlantic",140.5,"2015-16","LouisianaTech",7,7
"1630","1/16/2016",646,"Gonzaga",20,"2015-16","SanDiego",135,-20
"1631","1/16/2016",648,"NorthTexas",151.5,"2015-16","WesternKentucky",4,4
"1632","1/16/2016",650,"Valparaiso",13.5,"2015-16","WiscGreenBay",149,-13.5
"1633","1/16/2016",652,"Rice",171.5,"2015-16","Marshall",3.5,3.5
"1634","1/16/2016",654,"Bradley",122.5,"2015-16","MissouriSt",5,5
"1635","1/16/2016",656,"Mississippi",143.5,"2015-16","Florida",1,1
"1636","1/16/2016",658,"ArkansasState",8,"2015-16","AppalachianSt",151,-8
"1637","1/16/2016",660,"LSU",9.5,"2015-16","Arkansas",165,-9.5
"1638","1/16/2016",662,"Northwestern",9,"2015-16","PennState",132.5,-9
"1639","1/16/2016",664,"CSFullerton",150.5,"2015-16","Hawaii",7.5,7.5
"1640","1/16/2016",666,"Arizona",18,"2015-16","WashingtonState",153,-18
"1641","1/16/2016",668,"BoiseState",4,"2015-16","SanDiegoState",133.5,-4
"1642","1/16/2016",670,"UNLV",16.5,"2015-16","AirForce",138,-16.5
"1643","1/16/2016",672,"ColoradoState",3,"2015-16","UtahState",144,-3
"1644","1/16/2016",674,"CalPolySLO",2.5,"2015-16","LongBeachState",152.5,-2.5
"1645","1/16/2016",676,"CSNorthridge",2.5,"2015-16","CalRiverside",145,-2.5
"1646","1/16/2016",678,"SantaClara",2.5,"2015-16","LoyolaMarymount",132.5,-2.5
"1647","1/16/2016",680,"IUPUI",3,"2015-16","DenverU",127,-3
"1648","1/16/2016",682,"TheCitadel",166,"2015-16","Furman",7.5,7.5
"1649","1/16/2016",684,"JacksonvilleSt",137,"2015-16","TennMartin",4,4
"1650","1/16/2016",686,"SIUEdwardsville",156,"2015-16","EasternKentucky",2,2
"1651","1/16/2016",688,"NebraskaOmaha",8.5,"2015-16","IPFW",161.5,-8.5
"1652","1/16/2016",690,"NorthDakota",136.5,"2015-16","Montana",4,4
"1653","1/16/2016",692,"E.Washington",11,"2015-16","NorthernArizona",153,-11
"1654","1/16/2016",694,"EasternIllinois",127,"2015-16","MoreheadState",6,6
"1655","1/16/2016",696,"Mercer",7,"2015-16","Wofford",129.5,-7
"1656","1/16/2016",698,"TennesseeChat",8,"2015-16","ETennesseeSt",144.5,-8
"1657","1/16/2016",700,"NDakotaSt",139.5,"2015-16","SouthDakotaSt",1.5,1.5
"1658","1/16/2016",702,"Samford",4,"2015-16","WesternCarolina",141,-4
"1659","1/16/2016",704,"No.Colorado",2.5,"2015-16","MontanaState",163,-2.5
"1660","1/16/2016",706,"Belmont",13,"2015-16","AustinPeay",159.5,-13
"1661","1/16/2016",708,"WesternIllinois",1,"2015-16","OralRoberts",151,-1
"1662","1/16/2016",710,"IdahoU",9.5,"2015-16","SouthernUtah",141,-9.5
"1663","1/16/2016",712,"TennesseeTech",17,"2015-16","SEMissouriSt",155,-17
"1664","1/16/2016",714,"TennesseeState",130.5,"2015-16","MurrayState",1,1
"1665","1/16/2016",716,"PortlandState",10.5,"2015-16","IdahoState",152,-10.5
"1666","1/16/2016",718,"SacramentoState",143,"2015-16","WeberState",6,6
"1667","1/17/2017",712,"Baylor",14,"2016-17","Texas",131,-14
"1668","1/17/2017",714,"NCState",3,"2016-17","Pittsburgh",158,-3
"1669","1/17/2017",716,"Purdue",11.5,"2016-17","Illinois",144,-11.5
"1670","1/17/2017",718,"CentralFlorida",14.5,"2016-17","SouthFlorida",127,-14.5
"1671","1/17/2017",720,"EasternMichigan",9,"2016-17","WesternMichigan",147.5,-9
"1672","1/17/2017",722,"KentState",3,"2016-17","Buffalo",154,-3
"1673","1/17/2018",722,"Temple",8,"2017-18","Tulsa",142,-8
"1674","1/17/2017",724,"Akron",6,"2016-17","Ohio",144.5,-6
"1675","1/17/2018",724,"Georgetown",159,"2017-18","Villanova",12.5,12.5
"1676","1/17/2017",726,"Toledo",8.5,"2016-17","BowlingGreen",150.5,-8.5
"1677","1/17/2018",726,"St.Josephs",1,"2017-18","Dayton",148,-1
"1678","1/17/2017",728,"BallState",5,"2016-17","CentralMichigan",171.5,-5
"1679","1/17/2018",728,"VaCommonwealth",8.5,"2017-18","Richmond",149,-8.5
"1680","1/17/2017",730,"TexasA&M",5,"2016-17","Arkansas",145.5,-5
"1681","1/17/2018",730,"LaSalle",12,"2017-18","Fordham",129,-12
"1682","1/17/2017",732,"MississippiSt",158.5,"2016-17","Kentucky",14.5,14.5
"1683","1/17/2018",732,"RhodeIsland",13,"2017-18","Massachusetts",143,-13
"1684","1/17/2017",734,"NoIllinois",10,"2016-17","MiamiOhio",136,-10
"1685","1/17/2018",734,"Florida",6,"2017-18","Arkansas",154,-6
"1686","1/17/2017",736,"IllinoisChicago",4,"2016-17","WiscMilwaukee",134.5,-4
"1687","1/17/2018",736,"IllinoisState",3,"2017-18","Bradley",135.5,-3
"1688","1/17/2017",738,"SaintLouis",138.5,"2016-17","St.Bonaventure",12,12
"1689","1/17/2018",738,"EastCarolina",2.5,"2017-18","SouthFlorida",129,-2.5
"1690","1/17/2017",740,"Wisconsin",10.5,"2016-17","Michigan",131.5,-10.5
"1691","1/17/2018",740,"GeoWashington",6,"2017-18","GeorgeMason",134.5,-6
"1692","1/17/2017",742,"BoiseState",6,"2016-17","NewMexico",153.5,-6
"1693","1/17/2018",742,"Rutgers",0,"2017-18","Iowa",142.5,0
"1694","1/17/2017",744,"Georgia",4,"2016-17","Vanderbilt",140.5,-4
"1695","1/17/2018",744,"WichitaState",9.5,"2017-18","SMU",142.5,-9.5
"1696","1/17/2017",746,"Mississippi",151.5,"2016-17","Tennessee",2.5,2.5
"1697","1/17/2018",746,"Alabama",153.5,"2017-18","Auburn",5,5
"1698","1/17/2017",748,"Evansville",135.5,"2016-17","WichitaState",11.5,11.5
"1699","1/17/2018",748,"MissouriSt",8,"2017-18","Valparaiso",135,-8
"1700","1/17/2017",750,"UNLV",131.5,"2016-17","SanDiegoState",5.5,5.5
"1701","1/17/2018",750,"Tulane",149.5,"2017-18","HoustonU",7,7
"1702","1/17/2017",752,"Siena",6.5,"2016-17","Rider",148.5,-6.5
"1703","1/17/2018",752,"LoyolaChicago",7.5,"2017-18","SoIllinois",136,-7.5
"1704","1/17/2017",754,"Fairfield",2.5,"2016-17","St.Peter's",138,-2.5
"1705","1/17/2018",754,"Evansville",4.5,"2017-18","IndianaState",131.5,-4.5
"1706","1/17/2017",756,"Manhattan",154.5,"2016-17","Iona",2.5,2.5
"1707","1/17/2018",756,"Texas",129,"2017-18","TexasTech",3.5,3.5
"1708","1/17/2018",758,"SaintLouis",4.5,"2017-18","Duquesne",129,-4.5
"1709","1/17/2018",760,"Creighton",4.5,"2017-18","SetonHall",162.5,-4.5
"1710","1/17/2018",762,"Xavier",11.5,"2017-18","St.Johns",154.5,-11.5
"1711","1/17/2018",764,"TCU",10,"2017-18","IowaState",160.5,-10
"1712","1/17/2018",766,"Northwestern",138.5,"2017-18","OhioState",3.5,3.5
"1713","1/17/2018",768,"BoiseState",9.5,"2017-18","UtahState",144,-9.5
"1714","1/17/2018",770,"ColoradoState",8.5,"2017-18","AirForce",139.5,-8.5
"1715","1/17/2018",772,"California",149.5,"2017-18","Arizona",12.5,12.5
"1716","1/17/2018",774,"Missouri",2,"2017-18","Tennessee",141.5,-2
"1717","1/17/2018",776,"UCDavis",7,"2017-18","LongBeachState",146,-7
"1718","1/17/2018",778,"CalRiverside",6.5,"2017-18","CSNorthridge",134.5,-6.5
"1719","1/17/2018",780,"UNLV",8,"2017-18","NewMexico",161,-8
"1720","1/17/2018",782,"CalSantaBarb",6,"2017-18","CSFullerton",150.5,-6
"1721","1/17/2018",784,"SanJoseState",142,"2017-18","Nevada",17,17
"1722","1/17/2018",786,"SanDiegoState",7.5,"2017-18","FresnoState",144,-7.5
"1723","1/17/2018",788,"Stanford",159,"2017-18","ArizonaState",4,4
"1724","1/17/2018",790,"WesternIllinois",147,"2017-18","IPFW",5.5,5.5
"1725","1/17/2018",792,"SouthDakota",9.5,"2017-18","OralRoberts",148,-9.5
"1726","1/17/2016",862,"Depaul",151,"2015-16","Creighton",5,5
"1727","1/17/2016",864,"Iowa",7,"2015-16","Michigan",143,-7
"1728","1/17/2016",866,"HoustonU",137.5,"2015-16","Connecticut",1,1
"1729","1/17/2016",868,"SaintLouis",2,"2015-16","GeorgeMason",132.5,-2
"1730","1/17/2016",870,"Tulane",138,"2015-16","SMU",14,14
"1731","1/17/2016",872,"Drake",142.5,"2015-16","SoIllinois",3.5,3.5
"1732","1/17/2016",874,"WichitaState",15,"2015-16","IndianaState",135,-15
"1733","1/17/2016",876,"Wisconsin",134,"2015-16","MichiganState",6.5,6.5
"1734","1/17/2016",878,"FloridaState",137,"2015-16","Virginia",3.5,3.5
"1735","1/17/2016",880,"Colorado",1,"2015-16","Oregon",142,-1
"1736","1/17/2016",882,"UtahU",9,"2015-16","OregonState",138,-9
"1737","1/17/2016",884,"NCGreensboro",10,"2015-16","VMI",138.5,-10
"1738","1/17/2016",886,"Manhattan",7,"2015-16","Niagara",131.5,-7
"1739","1/17/2016",888,"St.Peter's",6.5,"2015-16","Marist",135.5,-6.5
"1740","1/17/2016",890,"Quinnipiac",148,"2015-16","Canisius",4,4
"1741","1/17/2016",892,"Rider",146.5,"2015-16","Iona",4,4
"1742","1/17/2016",894,"Army",14.5,"2015-16","American",132.5,-14.5
"1743","1/18/2018",510,"William&Mary",2.5,"2017-18","Northeastern",155,-2.5
"1744","1/18/2018",512,"ClevelandState",137,"2017-18","IUPUI",1.5,1.5
"1745","1/18/2018",514,"YoungstownState",152.5,"2017-18","IllinoisChicago",3,3
"1746","1/18/2018",516,"Towson",11.5,"2017-18","Drexel",144,-11.5
"1747","1/18/2018",518,"Hofstra",8.5,"2017-18","Delaware",146.5,-8.5
"1748","1/18/2017",520,"SouthCarolina",2,"2016-17","Florida",135.5,-2
"1749","1/18/2018",520,"CollCharleston",11.5,"2017-18","NCWilmington",151.5,-11.5
"1750","1/18/2016",522,"TCU",134,"2015-16","TexasTech",4,4
"1751","1/18/2017",522,"IndianaState",2,"2016-17","MissouriSt",139,-2
"1752","1/18/2018",522,"FloridaIntl",131.5,"2017-18","OldDominion",10.5,10.5
"1753","1/18/2016",524,"Duke",11.5,"2015-16","Syracuse",145,-11.5
